Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Shipping_lead_time,Region_Route,State_Route,efficiency_score
1299,CA-2021-131807-CHO-SCR-58000,2024-05-10,2027-04-02,Standard Class,131807,Canada,Edmonton,Alberta,T5A,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,1057.0,Factory->Pacific,Factory->Alberta,0.6715976331360947
1300,US-2021-132542-OTH-GUM-21000,2024-06-10,2027-03-31,Second Class,132542,United States,Omaha,Nebraska,68104,Other,Interior,OTH-GUM-21000,Wonka Gum,2.5,2,1.3,1.2,1024.0,Factory->Interior,Factory->Nebraska,0.6960059171597633
1301,US-2021-110611-CHO-FUD-51000,2024-06-10,2027-04-05,Standard Class,110611,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,1029.0,Factory->Atlantic,Factory->Pennsylvania,0.6923076923076923
1302,US-2021-109680-CHO-FUD-51000,2024-06-10,2027-04-01,First Class,109680,United States,Indianapolis,Indiana,46203,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,1025.0,Factory->Interior,Factory->Indiana,0.6952662721893491
1303,US-2021-134677-CHO-SCR-58000,2024-06-10,2027-04-02,Standard Class,134677,United States,San Diego,California,92024,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,1026.0,Factory->Pacific,Factory->California,0.694526627218935
1304,US-2021-117429-CHO-FUD-51000,2024-07-10,2027-04-05,Standard Class,117429,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,999.0,Factory->Atlantic,Factory->Pennsylvania,0.7144970414201184
1305,US-2021-132801-CHO-TRI-54000,2024-07-10,2027-04-04,Standard Class,132801,United States,Dallas,Texas,75217,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,37.5,10,24.5,13.0,998.0,Factory->Interior,Factory->Texas,0.7152366863905326
1306,US-2021-119977-CHO-SCR-58000,2024-08-10,2027-04-05,Second Class,119977,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,968.0,Factory->Atlantic,Factory->New York,0.7374260355029586
1307,US-2021-142951-CHO-TRI-54000,2024-08-10,2027-03-31,Same Day,142951,United States,Charlotte,North Carolina,28205,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,963.0,Factory->Gulf,Factory->North Carolina,0.7411242603550297
1308,US-2021-138240-CHO-MIL-31000,2024-09-10,2027-04-06,Standard Class,138240,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,938.0,Factory->Pacific,Factory->California,0.7596153846153847
1309,US-2021-137911-CHO-TRI-54000,2024-09-10,2027-04-07,Standard Class,137911,United States,Jacksonville,North Carolina,28540,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,939.0,Factory->Gulf,Factory->North Carolina,0.7588757396449705
1310,US-2021-138240-CHO-NUT-13000,2024-09-10,2027-04-06,Standard Class,138240,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,938.0,Factory->Pacific,Factory->California,0.7596153846153847
1311,US-2021-140403-CHO-SCR-58000,2024-10-10,2027-04-02,Same Day,140403,United States,Manteca,California,95336,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,904.0,Factory->Pacific,Factory->California,0.7847633136094675
1312,US-2021-150329-CHO-MIL-31000,2024-10-10,2027-04-06,Standard Class,150329,United States,Phoenix,Arizona,85023,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,908.0,Factory->Pacific,Factory->Arizona,0.7818047337278107
1313,US-2021-134054-OTH-GUM-21000,2024-10-10,2027-04-02,Same Day,134054,United States,Albuquerque,New Mexico,87105,Other,Pacific,OTH-GUM-21000,Wonka Gum,8.75,7,4.55,4.2,904.0,Factory->Pacific,Factory->New Mexico,0.7847633136094675
1314,US-2021-105137-CHO-TRI-54000,2024-10-10,2027-04-02,Same Day,105137,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,904.0,Factory->Atlantic,Factory->Ohio,0.7847633136094675
1315,US-2021-103492-CHO-SCR-58000,2024-10-10,2027-04-07,Standard Class,103492,United States,Huntsville,Texas,77340,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,909.0,Factory->Interior,Factory->Texas,0.7810650887573964
1316,US-2021-103492-CHO-FUD-51000,2024-10-10,2027-04-07,Standard Class,103492,United States,Huntsville,Texas,77340,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,909.0,Factory->Interior,Factory->Texas,0.7810650887573964
1317,US-2021-140403-CHO-SCR-58000,2024-10-10,2027-04-02,Same Day,140403,United States,Manteca,California,95336,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,904.0,Factory->Pacific,Factory->California,0.7847633136094675
1318,US-2021-105137-CHO-MIL-31000,2024-10-10,2027-04-02,Same Day,105137,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,904.0,Factory->Atlantic,Factory->Ohio,0.7847633136094675
1319,US-2021-103492-CHO-MIL-31000,2024-10-10,2027-04-07,Standard Class,103492,United States,Huntsville,Texas,77340,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,909.0,Factory->Interior,Factory->Texas,0.7810650887573964
1320,US-2021-103492-CHO-SCR-58000,2024-10-10,2027-04-07,Standard Class,103492,United States,Huntsville,Texas,77340,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,909.0,Factory->Interior,Factory->Texas,0.7810650887573964
1321,US-2021-157924-CHO-NUT-13000,2024-11-10,2027-04-05,First Class,157924,United States,Pasadena,California,91104,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,876.0,Factory->Pacific,Factory->California,0.8054733727810651
1322,US-2021-116834-CHO-NUT-13000,2024-11-10,2027-04-08,Standard Class,116834,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,38.39,11,27.39,11.0,879.0,Factory->Pacific,Factory->Washington,0.8032544378698225
1323,US-2021-114314-CHO-FUD-51000,2024-11-10,2027-04-07,Standard Class,114314,United States,Fayetteville,Arkansas,72701,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,878.0,Factory->Gulf,Factory->Arkansas,0.8039940828402368
1324,US-2021-128538-CHO-SCR-58000,2024-11-10,2027-04-07,Standard Class,128538,United States,Redondo Beach,California,90278,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,878.0,Factory->Pacific,Factory->California,0.8039940828402368
1325,US-2021-126571-CHO-FUD-51000,2024-11-10,2027-04-07,Standard Class,126571,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,878.0,Factory->Atlantic,Factory->Pennsylvania,0.8039940828402368
1326,US-2021-114314-CHO-SCR-58000,2024-11-10,2027-04-07,Standard Class,114314,United States,Fayetteville,Arkansas,72701,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,878.0,Factory->Gulf,Factory->Arkansas,0.8039940828402368
1327,US-2021-157924-CHO-TRI-54000,2024-11-10,2027-04-05,First Class,157924,United States,Pasadena,California,91104,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,876.0,Factory->Pacific,Factory->California,0.8054733727810651
1328,US-2021-126571-CHO-TRI-54000,2024-11-10,2027-04-07,Standard Class,126571,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,878.0,Factory->Atlantic,Factory->Pennsylvania,0.8039940828402368
1329,US-2021-116834-CHO-NUT-13000,2024-11-10,2027-04-08,Standard Class,116834,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,879.0,Factory->Pacific,Factory->Washington,0.8032544378698225
1330,US-2021-139451-CHO-FUD-51000,2024-12-10,2027-04-08,Standard Class,139451,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,849.0,Factory->Pacific,Factory->California,0.8254437869822485
1331,US-2021-139451-CHO-SCR-58000,2024-12-10,2027-04-08,Standard Class,139451,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,849.0,Factory->Pacific,Factory->California,0.8254437869822485
1332,US-2021-154655-CHO-MIL-31000,2024-12-10,2027-04-09,Standard Class,154655,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,850.0,Factory->Interior,Factory->Illinois,0.8247041420118344
1435,US-2021-114195-CHO-TRI-54000,2024-01-11,2027-04-26,First Class,114195,United States,Mason,Ohio,45040,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1201.0,Factory->Atlantic,Factory->Ohio,0.5650887573964497
1436,US-2021-137155-CHO-MIL-31000,2024-01-11,2027-04-28,Standard Class,137155,United States,Long Beach,New York,11561,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,1203.0,Factory->Atlantic,Factory->New York,0.5636094674556213
1437,US-2021-137155-CHO-SCR-58000,2024-01-11,2027-04-28,Standard Class,137155,United States,Long Beach,New York,11561,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,1203.0,Factory->Atlantic,Factory->New York,0.5636094674556213
1438,US-2021-139423-CHO-TRI-54000,2024-01-11,2027-04-28,Standard Class,139423,United States,Orange,New Jersey,7050,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1203.0,Factory->Atlantic,Factory->New Jersey,0.5636094674556213
1439,US-2021-102673-CHO-MIL-31000,2024-01-11,2027-04-28,Standard Class,102673,United States,Charlotte,North Carolina,28205,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1203.0,Factory->Gulf,Factory->North Carolina,0.5636094674556213
1440,US-2021-134313-CHO-FUD-51000,2024-01-11,2027-04-30,Standard Class,134313,United States,Denver,Colorado,80219,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1205.0,Factory->Pacific,Factory->Colorado,0.5621301775147929
1441,US-2021-152562-CHO-SCR-58000,2024-01-11,2027-05-01,Standard Class,152562,United States,Richmond,Kentucky,40475,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,1206.0,Factory->Gulf,Factory->Kentucky,0.5613905325443788
1442,US-2021-114195-OTH-GUM-21000,2024-01-11,2027-04-26,First Class,114195,United States,Mason,Ohio,45040,Other,Atlantic,OTH-GUM-21000,Wonka Gum,2.5,2,1.3,1.2,1201.0,Factory->Atlantic,Factory->Ohio,0.5650887573964497
1443,US-2021-114195-CHO-NUT-13000,2024-01-11,2027-04-26,First Class,114195,United States,Mason,Ohio,45040,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1201.0,Factory->Atlantic,Factory->Ohio,0.5650887573964497
1444,US-2021-102673-CHO-TRI-54000,2024-01-11,2027-04-28,Standard Class,102673,United States,Charlotte,North Carolina,28205,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,1203.0,Factory->Gulf,Factory->North Carolina,0.5636094674556213
1445,US-2021-102673-CHO-FUD-51000,2024-01-11,2027-04-28,Standard Class,102673,United States,Charlotte,North Carolina,28205,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,43.2,12,28.8,14.4,1203.0,Factory->Gulf,Factory->North Carolina,0.5636094674556213
1446,US-2021-168305-CHO-MIL-31000,2024-01-11,2027-05-01,Standard Class,168305,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1206.0,Factory->Pacific,Factory->California,0.5613905325443788
1447,US-2021-126907-CHO-FUD-51000,2024-01-11,2027-05-01,Standard Class,126907,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1206.0,Factory->Interior,Factory->Illinois,0.5613905325443788
1448,US-2021-137155-CHO-SCR-58000,2024-01-11,2027-04-28,Standard Class,137155,United States,Long Beach,New York,11561,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,1203.0,Factory->Atlantic,Factory->New York,0.5636094674556213
1449,US-2021-168305-CHO-NUT-13000,2024-01-11,2027-05-01,Standard Class,168305,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,1206.0,Factory->Pacific,Factory->California,0.5613905325443788
1450,US-2021-152562-CHO-FUD-51000,2024-01-11,2027-05-01,Standard Class,152562,United States,Richmond,Kentucky,40475,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,1206.0,Factory->Gulf,Factory->Kentucky,0.5613905325443788
1451,US-2021-148915-CHO-NUT-13000,2024-01-11,2027-04-28,Standard Class,148915,United States,Portland,Oregon,97206,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,1203.0,Factory->Pacific,Factory->Oregon,0.5636094674556213
1452,US-2021-148915-CHO-SCR-58000,2024-01-11,2027-04-28,Standard Class,148915,United States,Portland,Oregon,97206,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,1203.0,Factory->Pacific,Factory->Oregon,0.5636094674556213
1453,US-2021-134313-CHO-FUD-51000,2024-01-11,2027-04-30,Standard Class,134313,United States,Denver,Colorado,80219,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,1205.0,Factory->Pacific,Factory->Colorado,0.5621301775147929
1454,US-2021-102673-CHO-FUD-51000,2024-01-11,2027-04-28,Standard Class,102673,United States,Charlotte,North Carolina,28205,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,32.4,9,21.6,10.8,1203.0,Factory->Gulf,Factory->North Carolina,0.5636094674556213
1455,US-2021-107454-CHO-NUT-13000,2024-02-11,2027-04-29,Standard Class,107454,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,1173.0,Factory->Atlantic,Factory->New York,0.5857988165680473
1456,US-2021-129147-CHO-MIL-31000,2024-02-11,2027-04-29,Standard Class,129147,United States,Medina,Ohio,44256,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1173.0,Factory->Atlantic,Factory->Ohio,0.5857988165680473
1457,US-2021-107454-CHO-TRI-54000,2024-02-11,2027-04-29,Standard Class,107454,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,1173.0,Factory->Atlantic,Factory->New York,0.5857988165680473
1458,US-2021-115889-CHO-TRI-54000,2024-02-11,2027-04-29,Standard Class,115889,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1173.0,Factory->Pacific,Factory->California,0.5857988165680473
1459,US-2021-134726-CHO-NUT-13000,2024-02-11,2027-04-30,Second Class,134726,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1174.0,Factory->Pacific,Factory->Washington,0.5850591715976332
1460,US-2021-120670-CHO-SCR-58000,2024-02-11,2027-04-29,Standard Class,120670,United States,Fort Lauderdale,Florida,33311,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,36.0,10,25.0,11.0,1173.0,Factory->Gulf,Factory->Florida,0.5857988165680473
1461,US-2021-129147-CHO-MIL-31000,2024-02-11,2027-04-29,Standard Class,129147,United States,Medina,Ohio,44256,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,1173.0,Factory->Atlantic,Factory->Ohio,0.5857988165680473
1462,US-2021-129147-CHO-TRI-54000,2024-02-11,2027-04-29,Standard Class,129147,United States,Medina,Ohio,44256,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,1173.0,Factory->Atlantic,Factory->Ohio,0.5857988165680473
1463,US-2021-115889-CHO-NUT-13000,2024-02-11,2027-04-29,Standard Class,115889,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1173.0,Factory->Pacific,Factory->California,0.5857988165680473
1464,US-2021-134726-CHO-SCR-58000,2024-02-11,2027-04-30,Second Class,134726,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,1174.0,Factory->Pacific,Factory->Washington,0.5850591715976332
1465,US-2021-148782-CHO-SCR-58000,2024-02-11,2027-04-30,Standard Class,148782,United States,Irving,Texas,75061,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,1174.0,Factory->Interior,Factory->Texas,0.5850591715976332
1466,US-2021-165764-CHO-FUD-51000,2024-03-11,2027-04-30,Standard Class,165764,United States,Jacksonville,North Carolina,28540,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1145.0,Factory->Gulf,Factory->North Carolina,0.606508875739645
1467,US-2021-165764-CHO-SCR-58000,2024-03-11,2027-04-30,Standard Class,165764,United States,Jacksonville,North Carolina,28540,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,1145.0,Factory->Gulf,Factory->North Carolina,0.606508875739645
1468,US-2021-153619-CHO-MIL-31000,2024-03-11,2027-04-26,Same Day,153619,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,1141.0,Factory->Pacific,Factory->California,0.6094674556213018
1469,US-2021-119529-CHO-MIL-31000,2024-03-11,2027-04-28,Second Class,119529,United States,Orange,New Jersey,7050,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1143.0,Factory->Atlantic,Factory->New Jersey,0.6079881656804734
1470,US-2021-121573-CHO-MIL-31000,2024-03-11,2027-04-30,Standard Class,121573,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1145.0,Factory->Atlantic,Factory->New York,0.606508875739645
1471,US-2021-165764-CHO-NUT-13000,2024-03-11,2027-04-30,Standard Class,165764,United States,Jacksonville,North Carolina,28540,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,1145.0,Factory->Gulf,Factory->North Carolina,0.606508875739645
1472,US-2021-121573-CHO-SCR-58000,2024-03-11,2027-04-30,Standard Class,121573,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1145.0,Factory->Atlantic,Factory->New York,0.606508875739645
1473,US-2021-146731-CHO-SCR-58000,2024-03-11,2027-05-01,Standard Class,146731,United States,Nashville,Tennessee,37211,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1146.0,Factory->Gulf,Factory->Tennessee,0.6057692307692308
1474,US-2021-146731-CHO-SCR-58000,2024-03-11,2027-05-01,Standard Class,146731,United States,Nashville,Tennessee,37211,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,32.4,9,22.5,9.9,1146.0,Factory->Gulf,Factory->Tennessee,0.6057692307692308
1475,US-2021-165764-CHO-MIL-31000,2024-03-11,2027-04-30,Standard Class,165764,United States,Jacksonville,North Carolina,28540,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1145.0,Factory->Gulf,Factory->North Carolina,0.606508875739645
1476,US-2021-137589-CHO-SCR-58000,2024-03-11,2027-05-01,Standard Class,137589,United States,Lancaster,Pennsylvania,17602,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,1146.0,Factory->Atlantic,Factory->Pennsylvania,0.6057692307692308
1477,US-2021-155593-CHO-MIL-31000,2024-03-11,2027-05-01,Standard Class,155593,United States,Fairfield,Connecticut,6824,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1146.0,Factory->Atlantic,Factory->Connecticut,0.6057692307692308
1478,US-2021-124625-CHO-NUT-13000,2024-03-11,2027-04-30,Standard Class,124625,United States,Omaha,Nebraska,68104,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1145.0,Factory->Interior,Factory->Nebraska,0.606508875739645
1479,US-2021-121573-CHO-NUT-13000,2024-03-11,2027-04-30,Standard Class,121573,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,1145.0,Factory->Atlantic,Factory->New York,0.606508875739645
1480,US-2021-164973-CHO-TRI-54000,2024-04-11,2027-05-02,Standard Class,164973,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,1116.0,Factory->Atlantic,Factory->New York,0.6279585798816568
1481,US-2021-149244-CHO-MIL-31000,2024-04-11,2027-05-01,Standard Class,149244,United States,San Diego,California,92037,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1115.0,Factory->Pacific,Factory->California,0.628698224852071
1482,US-2021-125829-CHO-TRI-54000,2024-04-11,2027-05-04,Standard Class,125829,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,1118.0,Factory->Pacific,Factory->California,0.6264792899408285
1483,US-2021-121286-CHO-MIL-31000,2024-04-11,2027-05-01,Second Class,121286,United States,Cary,North Carolina,27511,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,1115.0,Factory->Gulf,Factory->North Carolina,0.628698224852071
